image,prediction,mean_luminance,rms_contrast,entropy,sharpness_laplacian_var,colorfulness,noise_sigma,underexposed_ratio,overexposed_ratio,brightness_gain,loe,niqe,brisque,piqe,musiq,maniqa,clipiqa,psnr,ssim,lpips
r00816405t.png,r00816405t.png,0.4931153655052185,0.16920973360538483,7.393864885739263,0.03772808611392975,46.81965637207031,0.022849013461536824,0.0,0.0009697808159722222,0.38055655360221863,184.9176,4.020175457798443,20.82843017578125,38.722755432128906,66.06085968017578,0.462088942527771,0.5116443037986755,27.921708276481006,0.9659244418144226,0.030154861509799957
r00869422t.png,r00869422t.png,0.3272746801376343,0.1628781408071518,7.180867198942815,0.026761697605252266,44.344825744628906,0.013759549018662692,0.0,3.390842013888889e-05,0.2525990605354309,87.4484,5.2918013138938065,11.58306884765625,33.72649383544922,69.95767974853516,0.5140012502670288,0.36876416206359863,28.05495027426712,0.9068660140037537,0.06719440221786499
r00879054t.png,r00879054t.png,0.6012875437736511,0.22559691965579987,7.489694538819508,0.012148428708314896,50.15487289428711,0.00434318457903349,0.0,0.00041368272569444444,0.4120984673500061,78.6456,3.935967198170793,1.90802001953125,32.7405891418457,63.19326400756836,0.3305491507053375,0.38043439388275146,25.153386364338335,0.9377692341804504,0.05706684663891792
r01058910t.png,r01058910t.png,0.6472421288490295,0.15902179479599,6.890119817555053,0.006726802792400122,43.42093276977539,0.0028079968023285626,0.0,0.0,0.19056284427642822,113.1764,4.2619480935853655,27.82501220703125,55.40272521972656,64.36898040771484,0.4306129813194275,0.37331509590148926,12.645432179409726,0.8509673476219177,0.10601834207773209
r01170470t.png,r01170470t.png,0.649049699306488,0.22754471004009247,7.42215595887863,0.019722778350114822,23.611602783203125,0.00467411921762298,0.0,0.00091552734375,0.3848114609718323,132.3252,3.6773269565038635,26.64691162109375,33.37495803833008,71.08696746826172,0.5088933110237122,0.7412186861038208,28.952758961839564,0.9726304411888123,0.02861773781478405
r01474187t.png,r01474187t.png,0.49410778284072876,0.19346992671489716,7.504764719260055,0.05283083766698837,60.78493118286133,0.03210550084600436,0.00011528862847222222,0.0,0.15952518582344055,82.826,5.536533355953058,22.60943603515625,41.0978889465332,65.4000244140625,0.34258049726486206,0.445636510848999,22.270398591574285,0.9583451747894287,0.03584030270576477
r0150031ft.png,r0150031ft.png,0.5341312885284424,0.16298505663871765,7.009068393152219,0.03906900808215141,61.531402587890625,0.0038268569744887727,6.781684027777777e-06,0.0007595486111111111,0.3420554995536804,226.242,4.52610433629299,-6.17437744140625,47.44550323486328,73.0328598022461,0.4631478786468506,0.5225399136543274,26.981133262916043,0.9688110947608948,0.030226631090044975
r01559391t.png,r01559391t.png,0.30086418986320496,0.2259754240512848,7.297153038700179,0.022587290033698082,43.15098571777344,0.00868797224470961,1.3563368055555555e-05,0.008171929253472222,0.2317359298467636,158.93,3.3009854270204193,12.48016357421875,37.714420318603516,61.596031188964844,0.3732033669948578,0.5090736746788025,21.386219917588704,0.8565405011177063,0.09076884388923645
r02189767t.png,r02189767t.png,0.4173964262008667,0.26999953389167786,7.385256156825336,0.02740548364818096,42.18626403808594,0.005182385823184358,0.00011528862847222222,0.0018242730034722222,0.2912016212940216,132.7516,3.8667117960269444,4.60577392578125,48.34080505371094,71.82765197753906,0.5424090623855591,0.40168747305870056,24.06468370448232,0.912330687046051,0.06135411933064461
r02354285t.png,r02354285t.png,0.4987877607345581,0.31667280197143555,7.375458391825137,0.020527949556708336,29.66727066040039,0.006899607816268122,0.0,0.13716634114583334,0.2521839737892151,72.7996,3.995238454451675,12.30352783203125,37.98650360107422,65.67265319824219,0.4394671320915222,0.5303888320922852,23.928163028727276,0.8914611339569092,0.07917636632919312
r02508493t.png,r02508493t.png,0.46382537484169006,0.18020513653755188,7.4730968106489515,0.02180064283311367,31.764171600341797,0.013593457643926785,0.0,0.002739800347222222,0.3586673140525818,105.5876,3.70075481665753,11.94207763671875,20.481922149658203,64.61547088623047,0.39093393087387085,0.6029893755912781,21.67685392353263,0.941988468170166,0.04417010769248009
r0287344at.png,r0287344at.png,0.6080948114395142,0.25386741757392883,7.724284682404877,0.02876262553036213,25.854183197021484,0.009894495156519599,2.712673611111111e-05,0.009053548177083334,0.2775014042854309,141.5976,3.055974388171297,11.27435302734375,46.29341506958008,60.70646667480469,0.3351867198944092,0.37476763129234314,31.764182545109595,0.9760777354240417,0.019303563982248306
r02897203t.png,r02897203t.png,0.4854813814163208,0.19889770448207855,6.8036395944385335,0.012361074797809124,34.45304489135742,0.007122455500135715,0.0,7.459852430555556e-05,0.2560318112373352,108.3328,3.576916002781712,12.45013427734375,27.145946502685547,70.11956024169922,0.41332346200942993,0.4865334630012512,16.930928662175255,0.9262765049934387,0.05734653398394585
r03193652t.png,r03193652t.png,0.4421479105949402,0.28591322898864746,7.7004963813255936,0.005046225152909756,73.8446044921875,0.0031168608661707744,0.0,0.00022379557291666666,0.23586983978748322,131.8244,5.303543091165554,14.53363037109375,50.79768753051758,59.489097595214844,0.4477384686470032,0.7349950075149536,15.674090409955364,0.8157498240470886,0.10649348795413971
r0341853dt.png,r0341853dt.png,0.5585224032402039,0.22051864862442017,7.150939185279298,0.020422248169779778,24.580684661865234,0.011920962366510727,0.0,0.08915879991319445,0.38372963666915894,128.6552,3.571215212044186,15.69573974609375,31.61116600036621,65.30793762207031,0.43953847885131836,0.6605588793754578,21.94296571138227,0.9418794512748718,0.06361768394708633
r0372042dt.png,r0372042dt.png,0.23693424463272095,0.19591481983661652,6.917194914374845,0.001620324095711112,37.97377014160156,0.0020267162108161822,0.004177517361111111,0.0,0.1496688723564148,73.794,4.988365174776587,35.38250732421875,58.40725326538086,62.61819839477539,0.38691359758377075,0.4609600007534027,25.72930495980005,0.8839986324310303,0.08636720478534698
r04317453t.png,r04317453t.png,0.45817750692367554,0.17977020144462585,7.210325258948674,0.005920207127928734,20.803117752075195,0.003826237579183198,0.0,0.009134928385416666,0.3651966154575348,117.1556,3.866277326221395,18.62213134765625,35.07471466064453,68.3826675415039,0.47910043597221375,0.37540313601493835,26.161618133995805,0.9682833552360535,0.032944537699222565
r0465565ct.png,r0465565ct.png,0.5566994547843933,0.1968041956424713,7.557680149556106,0.03697408735752106,49.29438781738281,0.019127681402781663,0.0,0.004401312934027778,0.38515704870224,150.9916,4.3976231611105,10.37310791015625,37.49052429199219,71.37106323242188,0.4116779863834381,0.6387028694152832,25.47493068130902,0.9634134769439697,0.04030798375606537
r05243256t.png,r05243256t.png,0.3083404302597046,0.16586169600486755,7.302961526706753,0.033402279019355774,34.09737777709961,0.015339728045645679,0.0014105902777777778,0.0,0.20289115607738495,115.3312,4.337563491369675,10.31805419921875,33.56755447387695,68.08006286621094,0.5460725426673889,0.5112332701683044,24.534896056951,0.920886218547821,0.06947462260723114
r05772356t.png,r05772356t.png,0.5885741710662842,0.23734110593795776,7.629081718114403,0.036046918481588364,26.560569763183594,0.01604197480873942,0.0,0.0,0.2302175760269165,74.7076,3.626667906437178,17.75653076171875,39.13070297241211,63.67204284667969,0.4270673990249634,0.36811181902885437,15.944679395423872,0.9088256359100342,0.11560454964637756
r05839451t.png,r05839451t.png,0.551129937171936,0.23539651930332184,7.534900995395304,0.010070360265672207,49.56584167480469,0.004922767253152685,0.00021701388888888888,0.0,0.16355004906654358,49.078,4.148262999080395,-10.03900146484375,24.861295700073242,69.30938720703125,0.5494958162307739,0.6319522261619568,26.845764653623792,0.9675345420837402,0.018331561237573624
r0589558at.png,r0589558at.png,0.41545167565345764,0.18228989839553833,7.279321557922721,0.011699382215738297,20.423324584960938,0.006659687236643529,0.0,0.013651529947916666,0.34068018198013306,151.5648,3.2577864916047155,11.89715576171875,38.73678207397461,71.2651138305664,0.44500255584716797,0.3389427661895752,24.61882197236107,0.9442856907844543,0.042673077434301376
r0603031et.png,r0603031et.png,0.3232696056365967,0.22193647921085358,7.4923608504757935,0.013461630791425705,38.67499542236328,0.009160500327971225,0.0,0.0018310546875,0.24977104365825653,95.862,3.3940678685735284,21.00982666015625,27.101802825927734,57.276512145996094,0.2432912439107895,0.27041277289390564,29.842614576889403,0.9359431862831116,0.043974123895168304
r068812d7t.png,r068812d7t.png,0.5284756422042847,0.25951552391052246,7.834507932798015,0.01383718941360712,31.54762840270996,0.0031881497218380537,0.0,0.002922905815972222,0.32774680852890015,75.192,3.4187359527242434,10.10272216796875,42.01968002319336,66.40596771240234,0.41620561480522156,0.7615480422973633,26.531383401418175,0.9341282248497009,0.03482441604137421
r0703243bt.png,r0703243bt.png,0.5440813302993774,0.180623397231102,7.430757537688992,0.03576037287712097,19.514467239379883,0.02760372333806041,0.0,1.3563368055555555e-05,0.31969040632247925,79.474,4.2496580100701715,24.91595458984375,34.374908447265625,63.30755615234375,0.3322909474372864,0.7013620734214783,22.423602252373428,0.9645729660987854,0.07499109953641891
r0708431at.png,r0708431at.png,0.3806861639022827,0.14964142441749573,7.053013215719007,0.01856592297554016,54.143165588378906,0.013225817361071465,0.0,0.015401204427083334,0.2946740686893463,143.2112,3.1367328957338008,13.93084716796875,32.3100471496582,72.65544891357422,0.49666374921798706,0.4478406012058258,30.147275693958715,0.9618454575538635,0.023225724697113037
r072421a1t.png,r072421a1t.png,0.6175178289413452,0.2065952718257904,7.449641082293984,0.001243125181645155,26.35892105102539,0.0025112195192932367,0.0003865559895833333,0.0004950629340277778,0.3106834292411804,82.2464,5.944463844043943,30.77020263671875,48.6953125,70.84525299072266,0.5098671317100525,0.740661084651947,26.962222523133782,0.9533548355102539,0.05952220782637596
r072649fdt.png,r072649fdt.png,0.33746233582496643,0.1973983645439148,7.342440812271181,0.017089249566197395,26.00734519958496,0.005868015808483443,6.781684027777778e-05,0.0004001193576388889,0.25658220052719116,208.6824,4.83343547446173,28.85247802734375,44.90032958984375,65.84720611572266,0.3921961486339569,0.5527357459068298,29.923200873260676,0.9645019173622131,0.028475722298026085
r07598392t.png,r07598392t.png,0.4814910292625427,0.2321089804172516,7.705609219107651,0.015523708425462246,40.24134826660156,0.0034390977931773683,0.0,0.020840115017361112,0.36433854699134827,106.3124,4.327146692088112,4.98394775390625,53.95222473144531,68.34352111816406,0.43047353625297546,0.3412817418575287,21.475931560493045,0.9079945087432861,0.08143200725317001
r0773471dt.png,r0773471dt.png,0.5239382982254028,0.15849190950393677,7.140154067004204,0.017836034297943115,44.4709358215332,0.021252294059969826,0.0,0.0002644856770833333,0.40310654044151306,66.3232,4.685857904298561,25.74530029296875,32.46182632446289,70.24478912353516,0.44715502858161926,0.6272331476211548,20.95348976033783,0.9002600312232971,0.09586294740438461
r077507cat.png,r077507cat.png,0.43079957365989685,0.310506135225296,7.540357829870458,0.025805942714214325,25.49123764038086,0.00732620284160239,6.781684027777778e-05,0.019192165798611112,0.23869448900222778,137.9588,4.645402173838894,21.27777099609375,52.54200744628906,68.57195281982422,0.4166238605976105,0.4889574944972992,29.351075940656003,0.9415419697761536,0.04183759540319443
